phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,inTextReference,publicationYear,fullReference,mass,mass - units,mass - method,mass - comments,mass - metadata comment,original mass,original mass - units,metabolic rate,metabolic rate - units,metabolic rate - method,metabolic rate - comments,metabolic rate - metadata comment,original metabolic rate,original metabolic rate - units,original respiratoryQuotient,original temperature,mass-specific metabolic rate,mass-specific metabolic rate - units,brain size,brain size - units,brain size - method,brain size - comments,brain size - metadata comment,original brain size,original brain size - units,observationID,file,line,modified
Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,,1,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). DonnÃ©es nouvelles sur lâ€™encÃ©phalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",0.6,kg,,,"",600,g,,"",,"","",,"",,,,"",12.5,g,,,French,12.5,g,doi-10.1515_mamm.1966.30.1.160::54,../data/raw/brain size/Mammalia/doi-10.1515_mamm.1966.30.1.160.csv,108,2021-03-01T06:56:00Z
Chordata,Mammalia,Primates,Lorisidae,Perodicticus,Perodicticus potto,potto,,1,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). DonnÃ©es nouvelles sur lâ€™encÃ©phalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",1.1500000000000001,kg,,,"",1150,g,,"",,"","",,"",,,,"",14,g,,,French,14,g,doi-10.1515_mamm.1966.30.1.160::55,../data/raw/brain size/Mammalia/doi-10.1515_mamm.1966.30.1.160.csv,110,2021-03-01T06:56:00Z
Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides demidovii,demidovii,,1,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). DonnÃ©es nouvelles sur lâ€™encÃ©phalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",0.081,kg,,,"",81,g,,"",,"","",,"",,,,"",3.38,g,,,French,3.38,g,doi-10.1515_mamm.1966.30.1.160::56,../data/raw/brain size/Mammalia/doi-10.1515_mamm.1966.30.1.160.csv,112,2021-03-01T06:56:00Z
Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides senegalensis,senegalensis,,1,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). DonnÃ©es nouvelles sur lâ€™encÃ©phalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",0.186,kg,,,"",186,g,,"",,"","",,"",,,,"",4.8,g,,,French,4.8,g,doi-10.1515_mamm.1966.30.1.160::57,../data/raw/brain size/Mammalia/doi-10.1515_mamm.1966.30.1.160.csv,114,2021-03-01T06:56:00Z
Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides crassicaudatus,crassicaudatus,,1,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). DonnÃ©es nouvelles sur lâ€™encÃ©phalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",0.85,kg,,,"",850,g,,"",,"","",,"",,,,"",10.3,g,,,French,10.3,g,doi-10.1515_mamm.1966.30.1.160::58,../data/raw/brain size/Mammalia/doi-10.1515_mamm.1966.30.1.160.csv,116,2021-03-01T06:56:00Z
Chordata,Mammalia,Primates,Tarsiidae,Carlito,Carlito syrichta,syrichta,,1,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). DonnÃ©es nouvelles sur lâ€™encÃ©phalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",0.08750000000000001,kg,,,"",87.5,g,,"",,"","",,"",,,,"",3.63,g,,,French,3.63,g,doi-10.1515_mamm.1966.30.1.160::59,../data/raw/brain size/Mammalia/doi-10.1515_mamm.1966.30.1.160.csv,118,2021-03-01T06:56:00Z
Chordata,Mammalia,Primates,Tarsiidae,Tarsius,Tarsius spectrum,spectrum,,1,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). DonnÃ©es nouvelles sur lâ€™encÃ©phalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",0.17,kg,,,"",170,g,,"",,"","",,"",,,,"",4.65,g,,,French,4.65,g,doi-10.1515_mamm.1966.30.1.160::60,../data/raw/brain size/Mammalia/doi-10.1515_mamm.1966.30.1.160.csv,120,2021-03-01T06:56:00Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Artibeus,Artibeus jamaicensis,jamaicensis,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0375,kg,"",,"",37.5,g,,"",,"","",,"",,,,"",0.93,g,brain weighed,,"",930,mg,PirlotStephan_1970::1,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,2,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Artibeus,Artibeus lituratus,lituratus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0587,kg,"",,"",58.7,g,,"",,"","",,"",,,,"",1.05,g,brain weighed,,"",1050,mg,PirlotStephan_1970::2,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,3,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Carollia,Carollia perspicillata,perspicillata,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.016,kg,"",,"",16,g,,"",,"","",,"",,,,"",0.47000000000000003,g,brain weighed,,"",470,mg,PirlotStephan_1970::3,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,4,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Casinycteris,Casinycteris argynnis,argynnis,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0405,kg,"",,"",40.5,g,,"",,"","",,"",,,,"",0.92,g,brain weighed,,"",920,mg,PirlotStephan_1970::4,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,5,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Cynopterus,Cynopterus brachyotis,brachyotis,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.029,kg,"",,"",29,g,,"",,"","",,"",,,,"",0.88,g,brain weighed,,"",880,mg,PirlotStephan_1970::5,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,6,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Cynopterus,Cynopterus horsfieldi,horsfieldi,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.053,kg,"",,"",53,g,,"",,"","",,"",,,,"",1.23,g,brain weighed,,"",1230,mg,PirlotStephan_1970::6,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,7,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Desmodontidae,Diaemus,Diaemus youngi,youngi,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0346,kg,"",,"",34.6,g,,"",,"","",,"",,,,"",0.97,g,brain weighed,,"",970,mg,PirlotStephan_1970::7,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,8,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Desmodontidae,Diaemus,Diaemus rotundus,rotundus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.03,kg,"",,"",30,g,,"",,"","",,"",,,,"",0.86,g,brain weighed,,"",860,mg,PirlotStephan_1970::8,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,9,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Eonycteris,Eonycteris spelea,spelea,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.05,kg,"",,"",50,g,,"",,"","",,"",,,,"",1.18,g,brain weighed,,"",1180,mg,PirlotStephan_1970::9,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,10,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Glossophaga,Glossophaga soricina,soricina,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0112,kg,"",,"",11.2,g,,"",,"","",,"",,,,"",0.39,g,brain weighed,,"",390,mg,PirlotStephan_1970::10,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,11,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros bicolor,bicolor,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.008400000000000001,kg,"",,"",8.4,g,,"",,"","",,"",,,,"",0.24,g,brain weighed,,"",240,mg,PirlotStephan_1970::11,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,12,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,caffer,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0107,kg,"",,"",10.7,g,,"",,"","",,"",,,,"",0.32,g,brain weighed,,"",320,mg,PirlotStephan_1970::12,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,13,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Hypsignathus,Hypsignathus monstrosus,monstrosus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.34,kg,"",,"",340,g,,"",,"","",,"",,,,"",3.4,g,brain weighed,,"",3400,mg,PirlotStephan_1970::13,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,14,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Leptonycteris,Leptonycteris curasoae,curasoae,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0245,kg,"",,"",24.5,g,,"",,"","",,"",,,,"",0.55,g,brain weighed,,"",550,mg,PirlotStephan_1970::14,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,15,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Mimon,Mimon crenulatum,crenulatum,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0148,kg,"",,"",14.8,g,,"",,"","",,"",,,,"",0.34,g,brain weighed,,"",340,mg,PirlotStephan_1970::15,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,16,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Mormoops,Mormoops megalophylla,megalophylla,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0156,kg,"",,"",15.6,g,,"",,"","",,"",,,,"",0.42,g,brain weighed,,"",420,mg,PirlotStephan_1970::16,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,17,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis bechsteini,bechsteini,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0075,kg,"",,"",7.5,g,,"",,"","",,"",,,,"",0.265,g,brain weighed,,"",265,mg,PirlotStephan_1970::17,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,18,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis bocagei,bocagei,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0076,kg,"",,"",7.6,g,,"",,"","",,"",,,,"",0.21,g,brain weighed,,"",210,mg,PirlotStephan_1970::18,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,19,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis dasycneme,dasycneme,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.015,kg,"",,"",15,g,,"",,"","",,"",,,,"",0.31,g,brain weighed,,"",310,mg,PirlotStephan_1970::19,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,20,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis daubentoni,daubentoni,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.007,kg,"",,"",7,g,,"",,"","",,"",,,,"",0.23,g,brain weighed,,"",230,mg,PirlotStephan_1970::20,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,21,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis myotis,myotis,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.025,kg,"",,"",25,g,,"",,"","",,"",,,,"",0.48,g,brain weighed,,"",480,mg,PirlotStephan_1970::21,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,22,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis mystacinus,mystacinus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.004,kg,"",,"",4,g,,"",,"","",,"",,,,"",0.16,g,brain weighed,,"",160,mg,PirlotStephan_1970::22,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,23,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis nattereri,nattereri,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.007,kg,"",,"",7,g,,"",,"","",,"",,,,"",0.22,g,brain weighed,,"",220,mg,PirlotStephan_1970::23,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,24,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,nigricans,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0045000000000000005,kg,"",,"",4.5,g,,"",,"","",,"",,,,"",0.12,g,brain weighed,,"",120,mg,PirlotStephan_1970::24,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,25,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,leporinus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0585,kg,"",,"",58.5,g,,"",,"","",,"",,,,"",1.26,g,brain weighed,,"",1260,mg,PirlotStephan_1970::25,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,26,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris arge,arge,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0106,kg,"",,"",10.6,g,,"",,"","",,"",,,,"",0.36,g,brain weighed,,"",360,mg,PirlotStephan_1970::26,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,27,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctalus,Nyctalus noctula,noctula,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.025,kg,"",,"",25,g,,"",,"","",,"",,,,"",0.369,g,brain weighed,,"",369,mg,PirlotStephan_1970::27,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,28,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Phyllostomus,Phyllostomus discolor,discolor,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.033,kg,"",,"",33,g,,"",,"","",,"",,,,"",0.89,g,brain weighed,,"",890,mg,PirlotStephan_1970::28,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,29,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Pteronotus,Pteronotus davyi,davyi,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0106,kg,"",,"",10.6,g,,"",,"","",,"",,,,"",0.31,g,brain weighed,,"",310,mg,PirlotStephan_1970::29,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,30,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus hipposideros,hipposideros,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.00715,kg,"",,"",7.15,g,,"",,"","",,"",,,,"",0.23500000000000001,g,brain weighed,,"",235,mg,PirlotStephan_1970::30,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,31,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,naso,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0043,kg,"",,"",4.3,g,,"",,"","",,"",,,,"",0.11,g,brain weighed,,"",110,mg,PirlotStephan_1970::31,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,32,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Rousettus,Rousettus aegyptiacus,aegyptiacus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.13,kg,"",,"",130,g,,"",,"","",,"",,,,"",2.6,g,brain weighed,,"",2600,mg,PirlotStephan_1970::32,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,33,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx bilineata,bilineata,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.008,kg,"",,"",8,g,,"",,"","",,"",,,,"",0.22,g,brain weighed,,"",220,mg,PirlotStephan_1970::33,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,34,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Sturnira,Sturnira lilium,lilium,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0171,kg,"",,"",17.1,g,,"",,"","",,"",,,,"",0.52,g,brain weighed,,"",520,mg,PirlotStephan_1970::34,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,35,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Uroderma,Uroderma bilobatum,bilobatum,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.016399999999999998,kg,"",,"",16.4,g,,"",,"","",,"",,,,"",0.53,g,brain weighed,,"",530,mg,PirlotStephan_1970::35,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,36,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Phyllostomatidae,Vampyrops,Vampyrops helleri,helleri,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0116,kg,"",,"",11.6,g,,"",,"","",,"",,,,"",0.42,g,brain weighed,,"",420,mg,PirlotStephan_1970::36,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,37,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Vespertilio,Vespertilio serotinus,serotinus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0234,kg,"",,"",23.4,g,,"",,"","",,"",,,,"",0.31,g,brain weighed,,"",310,mg,PirlotStephan_1970::37,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,38,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Vespertilio,Vespertilio murinus,murinus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.033299999999999996,kg,"",,"",33.3,g,,"",,"","",,"",,,,"",0.445,g,brain weighed,,"",445,mg,PirlotStephan_1970::38,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,39,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus gigas,gigas,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.101,kg,"",,"",101,g,,"",,"","",,"",,,,"",1.046,g,brain weighed,,"Typo in source document, looks like 1.046 instead of 1,046",1046,mg,PirlotStephan_1970::39,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,40,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Vespertilionidae,Miniopterus,Miniopterus schreibers,schreibers,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0127,kg,"",,"",12.7,g,,"",,"","",,"",,,,"",0.29,g,brain weighed,,"",290,mg,PirlotStephan_1970::40,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,41,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida albiventer,albiventer,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0115,kg,"",,"",11.5,g,,"",,"","",,"",,,,"",0.22,g,brain weighed,,"",220,mg,PirlotStephan_1970::41,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,42,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Molossidae,Chaerophon,Chaerophon limbatus,limbatus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.013300000000000001,kg,"",,"",13.3,g,,"",,"","",,"",,,,"",0.29,g,brain weighed,,"",290,mg,PirlotStephan_1970::42,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,43,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Molossidae,Chaerophon,Chaerophon Ieucostigma,Ieucostigma,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.0265,kg,"",,"",26.5,g,,"",,"","",,"",,,,"",0.39,g,brain weighed,,"",390,mg,PirlotStephan_1970::43,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,44,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Molossidae,Molossus,Molossus major,major,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.013000000000000001,kg,"",,"",13,g,,"",,"","",,"",,,,"",0.26,g,brain weighed,,"",260,mg,PirlotStephan_1970::44,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,45,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Molossidae,Molossus,Molossus ate,ate,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.028100000000000003,kg,"",,"",28.1,g,,"",,"","",,"",,,,"",0.48,g,brain weighed,,"",480,mg,PirlotStephan_1970::45,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,46,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Pteropus,Pteropus vampyru,vampyru,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",1.22,kg,"",,"",1220,g,,"",,"","",,"",,,,"",10.200000000000001,g,brain weighed,,"",10200,mg,PirlotStephan_1970::46,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,47,2021-03-01T06:55:58Z
Chordata,Mammalia,Chiroptera,Pteropidae,Epomophorus,Epomophorus gambianus,gambianus,,1,"Pirlot & Stephan, 1970",1970,"Pirlot, P., & Stephan, H. (1970). Encephalization in chiroptera.Â Canadian Journal of Zoology,Â 48(3), 433-444.",0.309,kg,"",,"",309,g,,"",,"","",,"",,,,"",4.33,g,brain weighed,,"",4330,mg,PirlotStephan_1970::47,../data/raw/brain size/Mammalia/PirlotStephan_1970.csv,48,2021-03-01T06:55:58Z
